,index,Close
76,2023-09-11 21:00:00,1.357069969177246
77,2023-09-11 22:00:00,1.357100009918213
78,2023-09-11 23:00:00,1.3578499555587769
79,2023-09-12 00:00:00,1.35794997215271
80,2023-09-12 01:00:00,1.3584100008010864
81,2023-09-12 02:00:00,1.3586900234222412
82,2023-09-12 03:00:00,1.3575700521469116
83,2023-09-12 04:00:00,1.357409954071045
84,2023-09-12 05:00:00,1.3581000566482544
85,2023-09-12 06:00:00,1.358680009841919
86,2023-09-12 07:00:00,1.3575400114059448
87,2023-09-12 08:00:00,1.3582899570465088
88,2023-09-12 09:00:00,1.3581899404525757
89,2023-09-12 10:00:00,1.3573999404907227
90,2023-09-12 11:00:00,1.3580900430679321
91,2023-09-12 12:00:00,1.3582799434661865
92,2023-09-12 13:00:00,1.357300043106079
93,2023-09-12 14:00:00,1.3554999828338623
94,2023-09-12 15:00:00,1.3560999631881714
95,2023-09-12 16:00:00,1.3553500175476074
96,2023-09-12 17:00:00,1.3557100296020508
97,2023-09-12 18:00:00,1.3559099435806274
98,2023-09-12 19:00:00,1.3555500507354736
99,2023-09-12 20:00:00,1.3554999828338623
100,2023-09-12 21:00:00,1.3552000522613525
101,2023-09-12 22:00:00,1.3552800416946411
102,2023-09-12 23:00:00,1.3551900386810303
103,2023-09-13 00:00:00,1.355299949645996
104,2023-09-13 01:00:00,1.3552099466323853
105,2023-09-13 02:00:00,1.3556699752807617
106,2023-09-13 03:00:00,1.3560999631881714
107,2023-09-13 04:00:00,1.3562599420547485
108,2023-09-13 05:00:00,1.3552000522613525
109,2023-09-13 06:00:00,1.3558800220489502
110,2023-09-13 07:00:00,1.3564000129699707
111,2023-09-13 08:00:00,1.3561899662017822
112,2023-09-13 09:00:00,1.3554999828338623
113,2023-09-13 10:00:00,1.3558900356292725
114,2023-09-13 11:00:00,1.3564300537109375
115,2023-09-13 12:00:00,1.3561099767684937
116,2023-09-13 13:00:00,1.3552600145339966
117,2023-09-13 14:00:00,1.355139970779419
118,2023-09-13 15:00:00,1.3529200553894043
119,2023-09-13 16:00:00,1.3534300327301025
120,2023-09-13 17:00:00,1.3545700311660767
121,2023-09-13 18:00:00,1.354949951171875
122,2023-09-13 19:00:00,1.3562999963760376
123,2023-09-13 20:00:00,1.3553800582885742
124,2023-09-13 21:00:00,1.354740023612976
125,2023-09-13 22:00:00,1.354580044746399
126,2023-09-13 23:00:00,1.3550100326538086
127,2023-09-14 00:00:00,1.3552299737930298
128,2023-09-14 01:00:00,1.3529000282287598
129,2023-09-14 02:00:00,1.3538800477981567
130,2023-09-14 03:00:00,1.354099988937378
131,2023-09-14 04:00:00,1.3535000085830688
132,2023-09-14 05:00:00,1.353350043296814
133,2023-09-14 06:00:00,1.3531899452209473
134,2023-09-14 07:00:00,1.3534599542617798
135,2023-09-14 08:00:00,1.3538000583648682
136,2023-09-14 09:00:00,1.3530000448226929
137,2023-09-14 10:00:00,1.3530800342559814
138,2023-09-14 11:00:00,1.3516000509262085
139,2023-09-14 12:00:00,1.3519799709320068
140,2023-09-14 13:00:00,1.3523199558258057
141,2023-09-14 14:00:00,1.3521900177001953
142,2023-09-14 15:00:00,1.3514000177383423
143,2023-09-14 16:00:00,1.3512400388717651
144,2023-09-14 17:00:00,1.3493000268936157
145,2023-09-14 18:00:00,1.3502000570297241
146,2023-09-14 19:00:00,1.350600004196167
147,2023-09-14 20:00:00,1.3516199588775635
148,2023-09-14 21:00:00,1.3507399559020996
149,2023-09-14 22:00:00,1.3505200147628784
150,2023-09-14 23:00:00,1.3511500358581543
151,2023-09-15 00:00:00,1.3515499830245972
152,2023-09-15 01:00:00,1.3512799739837646
153,2023-09-15 02:00:00,1.3507699966430664
154,2023-09-15 03:00:00,1.350100040435791
155,2023-09-15 04:00:00,1.3496999740600586
156,2023-09-15 05:00:00,1.3495700359344482
157,2023-09-15 06:00:00,1.3500399589538574
158,2023-09-15 07:00:00,1.3502000570297241
159,2023-09-15 08:00:00,1.3503400087356567
160,2023-09-15 09:00:00,1.3508299589157104
161,2023-09-15 10:00:00,1.3507599830627441
162,2023-09-15 11:00:00,1.3516299724578857
163,2023-09-15 12:00:00,1.3518600463867188
164,2023-09-15 13:00:00,1.3538999557495117
165,2023-09-15 14:00:00,1.3535000085830688
166,2023-09-15 15:00:00,1.3524999618530273
167,2023-09-15 16:00:00,1.3502000570297241
168,2023-09-15 17:00:00,1.3518199920654297
169,2023-09-15 18:00:00,1.3515000343322754
170,2023-09-15 19:00:00,1.3517800569534302
171,2023-09-15 20:00:00,1.3525899648666382
172,2023-09-15 21:00:00,1.3521000146865845
173,2023-09-15 22:00:00,1.3521000146865845
174,2023-09-15 23:00:00,1.3521000146865845
175,2023-09-18 00:00:00,1.3519999980926514
176,2023-09-18 01:00:00,1.3518699407577515
177,2023-09-18 02:00:00,1.3522800207138062
178,2023-09-18 03:00:00,1.3520300388336182
179,2023-09-18 04:00:00,1.3517600297927856
180,2023-09-18 05:00:00,1.3511099815368652
181,2023-09-18 06:00:00,1.350600004196167
182,2023-09-18 07:00:00,1.3507100343704224
183,2023-09-18 08:00:00,1.350849986076355
184,2023-09-18 09:00:00,1.351099967956543
185,2023-09-18 10:00:00,1.3507000207901
186,2023-09-18 11:00:00,1.3504300117492676
187,2023-09-18 12:00:00,1.3508199453353882
188,2023-09-18 13:00:00,1.3500499725341797
189,2023-09-18 14:00:00,1.3509800434112549
190,2023-09-18 15:00:00,1.3491100072860718
191,2023-09-18 16:00:00,1.3483400344848633
192,2023-09-18 17:00:00,1.3479499816894531
193,2023-09-18 18:00:00,1.3492399454116821
194,2023-09-18 19:00:00,1.3493800163269043
195,2023-09-18 20:00:00,1.3490899801254272
196,2023-09-18 21:00:00,1.3485300540924072
197,2023-09-18 22:00:00,1.3486000299453735
198,2023-09-18 23:00:00,1.3488099575042725
199,2023-09-19 00:00:00,1.3486599922180176
200,2023-09-19 01:00:00,1.3479000329971313
201,2023-09-19 02:00:00,1.3487800359725952
202,2023-09-19 03:00:00,1.347890019416809
203,2023-09-19 04:00:00,1.3477400541305542
204,2023-09-19 05:00:00,1.347730040550232
205,2023-09-19 06:00:00,1.3478100299835205
206,2023-09-19 07:00:00,1.3475799560546875
207,2023-09-19 08:00:00,1.345810055732727
208,2023-09-19 09:00:00,1.3451499938964844
209,2023-09-19 10:00:00,1.3446199893951416
210,2023-09-19 11:00:00,1.3441400527954102
211,2023-09-19 12:00:00,1.3423999547958374
212,2023-09-19 13:00:00,1.3399100303649902
213,2023-09-19 14:00:00,1.340000033378601
214,2023-09-19 15:00:00,1.3413599729537964
215,2023-09-19 16:00:00,1.3431999683380127
216,2023-09-19 17:00:00,1.3444199562072754
217,2023-09-19 18:00:00,1.344099998474121
218,2023-09-19 19:00:00,1.3443800210952759
219,2023-09-19 20:00:00,1.3442100286483765
220,2023-09-19 21:00:00,1.3447099924087524
221,2023-09-19 22:00:00,1.3443000316619873
222,2023-09-19 23:00:00,1.3444000482559204
223,2023-09-20 00:00:00,1.3442699909210205
224,2023-09-20 01:00:00,1.3442000150680542
225,2023-09-20 02:00:00,1.3447999954223633
226,2023-09-20 03:00:00,1.3459899425506592
227,2023-09-20 04:00:00,1.3461999893188477
228,2023-09-20 05:00:00,1.345870018005371
229,2023-09-20 06:00:00,1.345829963684082
230,2023-09-20 07:00:00,1.3453700542449951
231,2023-09-20 08:00:00,1.344599962234497
232,2023-09-20 09:00:00,1.3446500301361084
233,2023-09-20 10:00:00,1.3432199954986572
234,2023-09-20 11:00:00,1.3427000045776367
235,2023-09-20 12:00:00,1.343000054359436
236,2023-09-20 13:00:00,1.3437700271606445
237,2023-09-20 14:00:00,1.3410500288009644
238,2023-09-20 15:00:00,1.3409899473190308
239,2023-09-20 16:00:00,1.3426200151443481
240,2023-09-20 17:00:00,1.3403700590133667
241,2023-09-20 18:00:00,1.340649962425232
242,2023-09-20 19:00:00,1.3436700105667114
243,2023-09-20 20:00:00,1.3471299409866333
244,2023-09-20 21:00:00,1.3461300134658813
245,2023-09-20 22:00:00,1.3455499410629272
246,2023-09-20 23:00:00,1.3471599817276
247,2023-09-21 00:00:00,1.3473999500274658
248,2023-09-21 01:00:00,1.3482999801635742
249,2023-09-21 02:00:00,1.3479299545288086
250,2023-09-21 03:00:00,1.3494000434875488
251,2023-09-21 04:00:00,1.3489099740982056
252,2023-09-21 05:00:00,1.3489199876785278
253,2023-09-21 06:00:00,1.3487999439239502
254,2023-09-21 07:00:00,1.3488399982452393
255,2023-09-21 08:00:00,1.3488600254058838
256,2023-09-21 09:00:00,1.3493000268936157
257,2023-09-21 10:00:00,1.3498599529266357
258,2023-09-21 11:00:00,1.3504300117492676
259,2023-09-21 12:00:00,1.3510899543762207
260,2023-09-21 13:00:00,1.3504899740219116
261,2023-09-21 14:00:00,1.351330041885376
262,2023-09-21 15:00:00,1.3494199514389038
263,2023-09-21 16:00:00,1.3486100435256958
264,2023-09-21 17:00:00,1.3476200103759766
265,2023-09-21 18:00:00,1.346690058708191
266,2023-09-21 19:00:00,1.3469300270080566
267,2023-09-21 20:00:00,1.3484699726104736
268,2023-09-21 21:00:00,1.3478000164031982
269,2023-09-21 22:00:00,1.347599983215332
270,2023-09-21 23:00:00,1.3476899862289429
271,2023-09-22 00:00:00,1.3477599620819092
272,2023-09-22 01:00:00,1.347599983215332
273,2023-09-22 02:00:00,1.347540020942688
274,2023-09-22 03:00:00,1.3469300270080566
275,2023-09-22 04:00:00,1.345900058746338
276,2023-09-22 05:00:00,1.3463300466537476
277,2023-09-22 06:00:00,1.346850037574768
278,2023-09-22 07:00:00,1.34660005569458
279,2023-09-22 08:00:00,1.3470499515533447
280,2023-09-22 09:00:00,1.346269965171814
281,2023-09-22 10:00:00,1.3457000255584717
282,2023-09-22 11:00:00,1.3452600240707397
283,2023-09-22 12:00:00,1.343500018119812
284,2023-09-22 13:00:00,1.3445700407028198
285,2023-09-22 14:00:00,1.3449499607086182
286,2023-09-22 15:00:00,1.3457800149917603
287,2023-09-22 16:00:00,1.3468400239944458
288,2023-09-22 17:00:00,1.3470699787139893
289,2023-09-22 18:00:00,1.3481999635696411
290,2023-09-22 19:00:00,1.3476099967956543
291,2023-09-22 20:00:00,1.3481999635696411
292,2023-09-22 21:00:00,1.3480000495910645
293,2023-09-22 22:00:00,1.348099946975708
294,2023-09-25 00:00:00,1.3477400541305542
295,2023-09-25 01:00:00,1.3472000360488892
296,2023-09-25 02:00:00,1.3486100435256958
297,2023-09-25 03:00:00,1.3481999635696411
298,2023-09-25 04:00:00,1.3486499786376953
299,2023-09-25 05:00:00,1.3481299877166748
300,2023-09-25 06:00:00,1.3488800525665283
301,2023-09-25 07:00:00,1.3476999998092651
302,2023-09-25 08:00:00,1.3475099802017212
303,2023-09-25 09:00:00,1.3483799695968628
304,2023-09-25 10:00:00,1.346850037574768
305,2023-09-25 11:00:00,1.3458600044250488
306,2023-09-25 12:00:00,1.3463599681854248
307,2023-09-25 13:00:00,1.3465399742126465
308,2023-09-25 14:00:00,1.3472399711608887
309,2023-09-25 15:00:00,1.3486100435256958
310,2023-09-25 16:00:00,1.3475099802017212
311,2023-09-25 17:00:00,1.3467799425125122
312,2023-09-25 18:00:00,1.3469799757003784
313,2023-09-25 19:00:00,1.3470300436019897
314,2023-09-25 20:00:00,1.3457900285720825
315,2023-09-25 21:00:00,1.3453500270843506
316,2023-09-25 22:00:00,1.3455300331115723
317,2023-09-25 23:00:00,1.3449000120162964
318,2023-09-26 00:00:00,1.3446999788284302
319,2023-09-26 01:00:00,1.3459399938583374
320,2023-09-26 02:00:00,1.3458900451660156
321,2023-09-26 03:00:00,1.347190022468567
322,2023-09-26 04:00:00,1.347499966621399
323,2023-09-26 05:00:00,1.347480058670044
324,2023-09-26 06:00:00,1.3473000526428223
325,2023-09-26 07:00:00,1.3487999439239502
326,2023-09-26 08:00:00,1.3496400117874146
327,2023-09-26 09:00:00,1.3490099906921387
328,2023-09-26 10:00:00,1.3490899801254272
329,2023-09-26 11:00:00,1.3493200540542603
330,2023-09-26 12:00:00,1.3508599996566772
331,2023-09-26 13:00:00,1.3499799966812134
332,2023-09-26 14:00:00,1.349810004234314
333,2023-09-26 15:00:00,1.3489500284194946
334,2023-09-26 16:00:00,1.3509299755096436
335,2023-09-26 17:00:00,1.350600004196167
336,2023-09-26 18:00:00,1.3512799739837646
337,2023-09-26 19:00:00,1.3521000146865845
338,2023-09-26 20:00:00,1.351770043373108
339,2023-09-26 21:00:00,1.351539969444275
340,2023-09-26 22:00:00,1.3516700267791748
341,2023-09-26 23:00:00,1.3518999814987183
342,2023-09-27 00:00:00,1.3519500494003296
343,2023-09-27 01:00:00,1.3521000146865845
344,2023-09-27 02:00:00,1.3502299785614014
345,2023-09-27 03:00:00,1.3517500162124634
346,2023-09-27 04:00:00,1.3519400358200073
347,2023-09-27 05:00:00,1.3518500328063965
348,2023-09-27 06:00:00,1.3520100116729736
349,2023-09-27 07:00:00,1.3521300554275513
350,2023-09-27 08:00:00,1.3521499633789062
351,2023-09-27 09:00:00,1.3519200086593628
352,2023-09-27 10:00:00,1.3535499572753906
353,2023-09-27 11:00:00,1.3534400463104248
354,2023-09-27 12:00:00,1.353350043296814
355,2023-09-27 13:00:00,1.3512300252914429
356,2023-09-27 14:00:00,1.351040005683899
357,2023-09-27 15:00:00,1.3518500328063965
358,2023-09-27 16:00:00,1.3513100147247314
359,2023-09-27 17:00:00,1.3516900539398193
360,2023-09-27 18:00:00,1.3520100116729736
361,2023-09-27 19:00:00,1.3509600162506104
362,2023-09-27 20:00:00,1.3507499694824219
363,2023-09-27 21:00:00,1.3495899438858032
364,2023-09-27 22:00:00,1.3493800163269043
365,2023-09-27 23:00:00,1.3500399589538574
366,2023-09-28 00:00:00,1.3500399589538574
367,2023-09-28 01:00:00,1.3490500450134277
368,2023-09-28 02:00:00,1.3486700057983398
369,2023-09-28 03:00:00,1.3494000434875488
370,2023-09-28 04:00:00,1.3489999771118164
371,2023-09-28 05:00:00,1.3489799499511719
372,2023-09-28 06:00:00,1.3487000465393066
373,2023-09-28 07:00:00,1.3495800495147705
374,2023-09-28 08:00:00,1.350640058517456
375,2023-09-28 09:00:00,1.349679946899414
376,2023-09-28 10:00:00,1.3487299680709839
377,2023-09-28 11:00:00,1.3495099544525146
378,2023-09-28 12:00:00,1.3481299877166748
379,2023-09-28 13:00:00,1.3495700359344482
380,2023-09-28 14:00:00,1.3499599695205688
381,2023-09-28 15:00:00,1.3496099710464478
382,2023-09-28 16:00:00,1.3475699424743652
383,2023-09-28 17:00:00,1.3484699726104736
384,2023-09-28 18:00:00,1.3509999513626099
385,2023-09-28 19:00:00,1.3501499891281128
386,2023-09-28 20:00:00,1.3491100072860718
387,2023-09-28 21:00:00,1.3486100435256958
388,2023-09-28 22:00:00,1.3489400148391724
389,2023-09-28 23:00:00,1.348639965057373
390,2023-09-29 00:00:00,1.3490699529647827
391,2023-09-29 01:00:00,1.3503199815750122
392,2023-09-29 02:00:00,1.3492499589920044
393,2023-09-29 03:00:00,1.3476799726486206
394,2023-09-29 04:00:00,1.348270058631897
395,2023-09-29 05:00:00,1.3480000495910645
396,2023-09-29 06:00:00,1.3480099439620972
397,2023-09-29 07:00:00,1.345729947090149
398,2023-09-29 08:00:00,1.3444499969482422
399,2023-09-29 09:00:00,1.3450299501419067
400,2023-09-29 10:00:00,1.3423000574111938
401,2023-09-29 11:00:00,1.3426200151443481
402,2023-09-29 12:00:00,1.343000054359436
403,2023-09-29 13:00:00,1.3428900241851807
404,2023-09-29 14:00:00,1.346909999847412
405,2023-09-29 15:00:00,1.3519500494003296
406,2023-09-29 16:00:00,1.353410005569458
407,2023-09-29 17:00:00,1.3544199466705322
408,2023-09-29 18:00:00,1.3566999435424805
409,2023-09-29 19:00:00,1.3556900024414062
410,2023-09-29 20:00:00,1.358240008354187
411,2023-09-29 21:00:00,1.357300043106079
412,2023-09-29 22:00:00,1.357699990272522
413,2023-10-02 00:00:00,1.3573600053787231
414,2023-10-02 01:00:00,1.3575199842453003
415,2023-10-02 02:00:00,1.3576699495315552
416,2023-10-02 03:00:00,1.3576500415802002
417,2023-10-02 04:00:00,1.3581199645996094
418,2023-10-02 05:00:00,1.3585000038146973
419,2023-10-02 06:00:00,1.3596500158309937
420,2023-10-02 07:00:00,1.356279969215393
421,2023-10-02 08:00:00,1.3582199811935425
422,2023-10-02 09:00:00,1.359429955482483
423,2023-10-02 10:00:00,1.3608800172805786
424,2023-10-02 11:00:00,1.3609399795532227
425,2023-10-02 12:00:00,1.3608800172805786
426,2023-10-02 13:00:00,1.362529993057251
427,2023-10-02 14:00:00,1.3653299808502197
428,2023-10-02 15:00:00,1.3664499521255493
429,2023-10-02 16:00:00,1.3666800260543823
430,2023-10-02 17:00:00,1.3677599430084229
431,2023-10-02 18:00:00,1.366610050201416
432,2023-10-02 19:00:00,1.3667999505996704
433,2023-10-02 20:00:00,1.367110013961792
434,2023-10-02 21:00:00,1.367460012435913
435,2023-10-02 22:00:00,1.3671000003814697
436,2023-10-02 23:00:00,1.3676999807357788
437,2023-10-03 00:00:00,1.3675800561904907
438,2023-10-03 01:00:00,1.3680299520492554
439,2023-10-03 02:00:00,1.3691699504852295
440,2023-10-03 03:00:00,1.3693000078201294
441,2023-10-03 04:00:00,1.369339942932129
442,2023-10-03 05:00:00,1.3709399700164795
443,2023-10-03 06:00:00,1.3712600469589233
444,2023-10-03 07:00:00,1.3692799806594849
445,2023-10-03 08:00:00,1.3706599473953247
446,2023-10-03 09:00:00,1.3697199821472168
447,2023-10-03 10:00:00,1.371749997138977
448,2023-10-03 11:00:00,1.3721200227737427
449,2023-10-03 12:00:00,1.3717600107192993
450,2023-10-03 13:00:00,1.3706400394439697
451,2023-10-03 14:00:00,1.3690500259399414
452,2023-10-03 15:00:00,1.3719099760055542
453,2023-10-03 16:00:00,1.3722399473190308
454,2023-10-03 17:00:00,1.3715100288391113
455,2023-10-03 18:00:00,1.3711299896240234
456,2023-10-03 19:00:00,1.370859980583191
457,2023-10-03 20:00:00,1.3708399534225464
458,2023-10-03 21:00:00,1.3705400228500366
459,2023-10-03 22:00:00,1.3706300258636475
460,2023-10-03 23:00:00,1.3708499670028687
461,2023-10-04 00:00:00,1.370919942855835
462,2023-10-04 01:00:00,1.3702600002288818
463,2023-10-04 02:00:00,1.370710015296936
464,2023-10-04 03:00:00,1.3709100484848022
465,2023-10-04 04:00:00,1.371399998664856
466,2023-10-04 05:00:00,1.3697700500488281
467,2023-10-04 06:00:00,1.370650053024292
468,2023-10-04 07:00:00,1.3715100288391113
469,2023-10-04 08:00:00,1.3705400228500366
470,2023-10-04 09:00:00,1.3695299625396729
471,2023-10-04 10:00:00,1.3695299625396729
472,2023-10-04 11:00:00,1.3711899518966675
473,2023-10-04 12:00:00,1.3706400394439697
474,2023-10-04 13:00:00,1.3718700408935547
475,2023-10-04 14:00:00,1.373769998550415
476,2023-10-04 15:00:00,1.3773499727249146
477,2023-10-04 16:00:00,1.3741300106048584
478,2023-10-04 17:00:00,1.373610019683838
479,2023-10-04 18:00:00,1.3756200075149536
480,2023-10-04 19:00:00,1.3748799562454224
481,2023-10-04 20:00:00,1.3741899728775024
482,2023-10-04 21:00:00,1.3744499683380127
483,2023-10-04 22:00:00,1.3741999864578247
484,2023-10-04 23:00:00,1.3746700286865234
485,2023-10-05 00:00:00,1.3744200468063354
486,2023-10-05 01:00:00,1.37391996383667
487,2023-10-05 02:00:00,1.3719600439071655
488,2023-10-05 03:00:00,1.3717000484466553
489,2023-10-05 04:00:00,1.3712999820709229
490,2023-10-05 05:00:00,1.371399998664856
491,2023-10-05 06:00:00,1.372290015220642
492,2023-10-05 07:00:00,1.3737200498580933
493,2023-10-05 08:00:00,1.3753999471664429
494,2023-10-05 09:00:00,1.378350019454956
495,2023-10-05 10:00:00,1.3776400089263916
496,2023-10-05 11:00:00,1.3766200542449951
497,2023-10-05 12:00:00,1.3754199743270874
498,2023-10-05 13:00:00,1.3755099773406982
499,2023-10-05 14:00:00,1.3744699954986572
500,2023-10-05 15:00:00,1.3730299472808838
501,2023-10-05 16:00:00,1.373729944229126
502,2023-10-05 17:00:00,1.3724700212478638
503,2023-10-05 18:00:00,1.3714799880981445
504,2023-10-05 19:00:00,1.3715100288391113
505,2023-10-05 20:00:00,1.3709299564361572
506,2023-10-05 21:00:00,1.3703900575637817
507,2023-10-05 22:00:00,1.3705300092697144
508,2023-10-05 23:00:00,1.3703999519348145
509,2023-10-06 00:00:00,1.370669960975647
510,2023-10-06 01:00:00,1.3708399534225464
511,2023-10-06 02:00:00,1.3704999685287476
512,2023-10-06 03:00:00,1.3702000379562378
513,2023-10-06 04:00:00,1.3705999851226807
514,2023-10-06 05:00:00,1.371000051498413
515,2023-10-06 06:00:00,1.3725099563598633
516,2023-10-06 07:00:00,1.3721400499343872
517,2023-10-06 08:00:00,1.3695199489593506
518,2023-10-06 09:00:00,1.3707000017166138
519,2023-10-06 10:00:00,1.3712899684906006
520,2023-10-06 11:00:00,1.3709700107574463
521,2023-10-06 12:00:00,1.3717199563980103
522,2023-10-06 13:00:00,1.3713899850845337
523,2023-10-06 14:00:00,1.3714300394058228
524,2023-10-06 15:00:00,1.3713099956512451
525,2023-10-06 16:00:00,1.3675400018692017
526,2023-10-06 16:29:31,1.3676600456237793
