,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
328,2023-09-26 10:00:00,1.3468196674532944,1.3473662671239084,1.3513275079391265,1.3468196674532944,1.3468196674532944,0.0025595756430588394,0.0025595756430588394,0.0025595756430588394,-9.704092795899427e-05,-9.704092795899427e-05,-9.704092795899427e-05,0.002656616571017834,0.002656616571017834,0.002656616571017834,0.0,0.0,0.0,1.3493792430963532
329,2023-09-26 11:00:00,1.3470034647276383,1.3476038288831718,1.3515196361536859,1.3470034647276383,1.3470034647276383,0.0025053769985521226,0.0025053769985521226,0.0025053769985521226,-0.00020272559214022575,-0.00020272559214022575,-0.00020272559214022575,0.0027081025906923488,0.0027081025906923488,0.0027081025906923488,0.0,0.0,0.0,1.3495088417261905
330,2023-09-26 12:00:00,1.3471872620019822,1.3477484808829083,1.3516853986407122,1.3471872620019822,1.3471872620019822,0.002474540628489011,0.002474540628489011,0.002474540628489011,-0.0002629140636318983,-0.0002629140636318983,-0.0002629140636318983,0.0027374546921209095,0.0027374546921209095,0.0027374546921209095,0.0,0.0,0.0,1.3496618026304712
331,2023-09-26 13:00:00,1.347371059276326,1.3478729951205768,1.3517864405175084,1.347371059276326,1.347371059276326,0.0024541630751082045,0.0024541630751082045,0.0024541630751082045,-0.00029165105551703355,-0.00029165105551703355,-0.00029165105551703355,0.002745814130625238,0.002745814130625238,0.002745814130625238,0.0,0.0,0.0,1.3498252223514342
332,2023-09-26 14:00:00,1.34755485655067,1.348114109044839,1.3520239880911264,1.34755485655067,1.34755485655067,0.0024306702742057386,0.0024306702742057386,0.0024306702742057386,-0.00030388971318847063,-0.00030388971318847063,-0.00030388971318847063,0.0027345599873942095,0.0027345599873942095,0.0027345599873942095,0.0,0.0,0.0,1.349985526824876
333,2023-09-26 15:00:00,1.3477386538250138,1.3482144198631252,1.3520783261808889,1.3477386538250138,1.3477386538250138,0.0024252360856556747,0.0024252360856556747,0.0024252360856556747,-0.00028004561952339226,-0.00028004561952339226,-0.00028004561952339226,0.002705281705179067,0.002705281705179067,0.002705281705179067,0.0,0.0,0.0,1.3501638899106694
334,2023-09-26 16:00:00,1.3479224510993577,1.348501564790574,1.3524091514451602,1.3479224510993577,1.3479224510993577,0.002479729193031745,0.002479729193031745,0.002479729193031745,-0.00018001992258736115,-0.00018001992258736115,-0.00018001992258736115,0.002659749115619106,0.002659749115619106,0.002659749115619106,0.0,0.0,0.0,1.3504021802923896
335,2023-09-26 17:00:00,1.3481062483737016,1.3488991161809434,1.3527367111515867,1.3481062483737016,1.3481062483737016,0.0026015640994110395,0.0026015640994110395,0.0026015640994110395,1.6837057710799825e-06,1.6837057710799825e-06,1.6837057710799825e-06,0.0025998803936399593,0.0025998803936399593,0.0025998803936399593,0.0,0.0,0.0,1.3507078124731127
336,2023-09-26 18:00:00,1.3482900456480456,1.348851997497128,1.3529476143483126,1.3482900456480456,1.3482900456480456,0.002726585837227953,0.002726585837227953,0.002726585837227953,0.00019887743791631557,0.00019887743791631557,0.00019887743791631557,0.0025277083993116376,0.0025277083993116376,0.0025277083993116376,0.0,0.0,0.0,1.3510166314852734
337,2023-09-26 19:00:00,1.3484558651153895,1.349220915901987,1.3532337575207234,1.3484558651153895,1.3484558651153895,0.0027495910016224314,0.0027495910016224314,0.0027495910016224314,0.0003042451150409825,0.0003042451150409825,0.0003042451150409825,0.0024453458865814487,0.0024453458865814487,0.0024453458865814487,0.0,0.0,0.0,1.351205456117012
